Frequency,Mori-Tanaka - K',Mori-Tanaka - K'',Mori-Tanaka - G',Mori-Tanaka - G'',Mori-Tanaka - E',Mori-Tanaka - E'',Mori-Tanaka - nu',Mori-Tanaka - nu'',Differential - K',Differential - K'',Differential - G',Differential - G'',Differential - E',Differential - E'',Differential - nu',Differential - nu''
1.5905988183417086,416667029.1571895,0.0,55.26959376033211,1.7605378970316243,165.80877395709462,5.281613224035081,0.49999993367654816,-2.1126434516622824e-09,5323.977864405809,5.122414324754248,55.09104212350292,1.8526750329288781,164.7056212199878,5.52042470749554,0.49484374326980046,-0.00016785537506088855
1.6292922859296481,416667029.1571895,0.0,55.34585264183021,1.8215906526566708,166.03755058186883,5.464771474046524,0.4999999335850376,-2.1859066879295097e-09,5324.2027861482675,5.29527478151934,55.172271431622455,1.9154142027186196,164.94770086898814,5.707314224723864,0.49483637204687253,-0.00017352385806495565
1.667985753517588,416667029.1571895,0.0,55.422044216174314,1.8822907991945752,166.26612528518575,5.646871896846255,0.4999999334936078,-2.2587467936801673e-09,5324.427893889277,5.466822420009138,55.25338026805384,1.9776962275150445,165.18942034838412,5.892838121065531,0.4948290126211594,-0.00017914991734656799
1.7066792211055275,416667029.1571895,0.0,55.432384526137355,1.9598742253778267,166.2971462130392,5.87962215465956,0.4999999334811994,-2.3518468158105877e-09,5324.462772675655,5.6912275784669575,55.265727234372896,2.058881171927542,165.22626747037933,6.134731678606907,0.4948278776953652,-0.0001865013611822968
1.7453726886934673,416667029.1571895,0.0,55.39366468340299,2.055934233059822,166.18098669606076,6.167802152528465,0.49999993352766314,-2.46711871467422e-09,5324.356516418292,5.97242973113022,55.22705671725742,2.1604234883959554,165.11111809168213,6.437320839160668,0.4948313587853383,-0.0001957076797644188
1.784066156281407,416667029.1571895,0.0,55.48558547229614,2.1208496587304717,166.4567490389299,6.362548411344336,0.4999999334173584,-2.5450171504307004e-09,5324.627476490277,6.154376950578338,55.324790549183184,2.2265573391366513,165.40238057707631,6.634300553698607,0.494822491386552,-0.00020167653493490412
1.8227596238693466,416667029.1571895,0.0,55.57736362802176,2.185309652207375,166.73208348230935,6.555928373644673,0.49999993330722464,-2.6223690680564268e-09,5324.897787858871,6.334655040272892,55.422291214958776,2.292112279483229,165.6929460259346,6.8295510076633645,0.4948136457963042,-0.00020759172861506243
1.8614530914572864,416667029.1571895,0.0,55.668998118090734,2.249317063069782,167.00698692873198,6.747950588167217,0.4999999331972634,-2.6991778870435184e-09,5325.167446835735,6.513281198745965,55.51955753753479,2.357094732877878,165.98281092057854,7.023091417361315,0.4948048221241209,-0.0002134538666045528
1.900146559045226,416667029.1571895,0.0,55.79210830798772,2.3815579666899738,167.37631746695988,7.144673262284248,0.49999993304953133,-2.8578668186345693e-09,5325.53287025869,6.886222982486128,55.651159992963315,2.4925378202651784,166.3750396960094,7.426536154287634,0.4947928727353952,-0.00022568607039955628
1.9388400266331658,416667029.1571895,0.0,56.05123923609796,2.432049055262899,168.153710182317,7.296146511456364,0.49999993273857446,-2.9184560655921497e-09,5326.283606666735,7.012179731934435,55.92256408704347,2.5393374001587334,167.1837184749012,7.565733952633517,0.4947682911918227,-0.0002298544476249424
1.9775334942211054,416667029.1571895,0.0,56.14569505491379,2.5501809074705415,168.4370776147427,7.650542035140206,0.49999993262522757,-3.0602141517393757e-09,5326.5646675850585,7.3447016171870585,56.02360122903988,2.660166046294268,167.48485816232278,7.925637919035553,0.49475911528131794,-0.0002407643572804363
2.0162269618090454,416667029.1571895,0.0,56.24038026708485,2.667470738492172,168.7211332271855,8.002411495383262,0.4999999325116054,-3.200961813389333e-09,5326.8458076044335,7.6740769004208955,56.124832649156524,2.779900641499473,167.78657705715383,8.282273569207849,0.49474992122759054,-0.0002515727821622887
2.054920429396985,416667029.1571895,0.0,56.3352878335387,2.783921251708773,169.00585590242838,8.3517630023286,0.49999993239771645,-3.3407022945964283e-09,5327.128034079758,8.000328167872594,56.22624531241584,2.898549336644369,168.08883628743638,8.635665304911956,0.49474071128039193,-0.00026228044570991146
2.0936138969849245,416667029.1571895,0.0,56.430410788251834,2.8995351972340075,169.29122474240094,8.69860480631734,0.49999993228356904,-3.4794388954942374e-09,5327.410526839484,8.32347513618278,56.327826511977825,3.016120371926382,168.3915977625272,8.985837775714888,0.4947314858634967,-0.00027288816499907863
2.1323073645728643,416667029.1571895,0.0,56.63131488795072,2.9425002865196155,169.8939369875851,8.827500059698826,0.4999999320424843,-3.5309969519924955e-09,5327.988726314242,8.428900160159145,56.53704293280688,3.0555737952229225,169.0149440320488,9.103155960395128,0.4947125475512428,-0.00027639421307342225
2.171000832160804,416667029.1571895,0.0,56.62273715081929,3.0638946067471298,169.86820378027227,9.191682987508894,0.4999999320527776,-3.676669996384287e-09,5327.974988971511,8.776519505639437,56.53126451850663,3.1814252673536885,168.99786660541622,9.478098534149787,0.49471303133714306,-0.0002877794863158085
2.209694299748744,416667029.1571895,0.0,56.81195789333405,3.1847142234527985,170.43586595811442,9.554141801895927,0.499999931825713,-3.821653396006841e-09,5328.526310207671,9.10398964621027,56.730037388465924,3.3013670954809426,169.59017959305115,9.83519885242743,0.49469501576885666,-0.0002985634666336599
2.2483877673366837,416667029.1571895,0.0,57.00186665627832,3.303719009179312,171.00559219692627,9.911156123611661,0.49999993159782263,-3.964459000455507e-09,5329.077951641508,9.425089698063987,56.929138785679626,3.419132873279505,170.1834597396445,10.18579951579891,0.49467697340083827,-0.0003091460219611549
2.2870812349246235,416667029.1571895,0.0,57.19103452960958,3.4209316994804753,171.5730957669679,10.262794159338515,0.4999999313708214,-4.105114092379518e-09,5329.626619850103,9.740079356482449,57.127095836334675,3.5348064524945233,170.77331922723437,10.530152573415528,0.49465903820265283,-0.0003195353368308535
2.325774702512563,416667029.1571895,0.0,57.32283520814619,3.6475472005941785,171.9684977701989,10.94264059816229,0.49999993121266073,-4.377052431328858e-09,5330.023012231529,10.369627887359458,57.268798638744066,3.7641795629642796,171.1957399089099,11.213265427739467,0.49464614858735834,-0.0003402161904770841
2.3644681701005026,416667029.1571895,0.0,57.41848078080629,3.6927134853500214,172.25543446263612,11.078139438307025,0.49999993109788615,-4.4312519202344294e-09,5330.2981506037,10.487788894769428,57.36826162669758,3.8078831440539602,171.49209017335107,11.343323023399737,0.49463714348205795,-0.00034412884202217163
2.4031616376884424,416667029.1571895,0.0,57.60463042206963,3.8450213998084797,172.8138833377939,11.535063136269459,0.4999999308745067,-4.6140212404142515e-09,5330.840058243656,10.89913786778535,57.56340171251715,3.9588267164592787,172.07359215935378,11.792698748762627,0.4946194539203558,-0.0003576934323860872
