Volumic fraction f,K - Mori-Tanaka,K - Differential,K - Self-consistent,K - Generalised self-consistent,G - Mori-Tanaka,G - Differential,G - Self-consistent,G - Generalised self-consistent,E - Mori-Tanaka,E - Differential,E - Self-consistent,E - Generalised self-consistent,nu - Mori-Tanaka,nu - Differential,nu - Self-consistent,nu - Generalised self-consistent
0.6732323232323232,570.6821953141161,653.6431865709759,657.5231087565529,649.9836637261373,304.34243176178654,306.1769558862612,307.6935390359997,305.09752577701107,775.2200840417576,794.4815638381365,798.5221961404138,791.4577690747628,0.2735984258818929,0.2974222072631601,0.29759337593206286,0.29705700998247603
0.6831313131313131,573.4743755868295,658.3202142966393,662.2310877664124,654.6271461564547,306.45537227014216,308.30186036395935,309.81615306609024,307.19998509629755,780.3618865546708,800.018446605472,804.0589684999208,796.9388622995463,0.2732064064890619,0.2974596482503008,0.2976388747690607,0.29710107578574735
0.693030303030303,576.28547195346,663.0402854988711,666.9767051473993,659.3184509734971,308.58569228832346,310.44165040039195,311.9507936050866,309.31815986439113,785.544313364776,805.5957944407909,809.628894015507,802.4630722641915,0.2728138941562006,0.29749953558385944,0.2976868637822011,0.29714833525455003
0.702929292929293,579.115677292732,667.8038326071577,671.760077909336,664.0583207723737,310.73360712861785,312.59640530572403,314.09741634175583,311.4522736673094,790.7678532298946,811.213854307069,815.231889856442,808.0310197733927,0.27242086965923606,0.2975418791423554,0.2977373379114704,0.29719878146807877
0.7128282828282828,581.9651871145744,672.6112927777822,676.5813199843108,668.8475136030668,312.8993356746921,314.766204344164,316.2559754360151,313.6025607553089,796.0330027429998,816.8728736616384,820.8678690784146,813.643351837665,0.27202731355524634,0.2975866887673766,0.2977902914667499,0.29725240425016397
0.7227272727272727,584.8341996051411,677.4631074267733,681.4405422192583,673.6868033745919,315.0831004559494,316.95112676942404,318.4264235452515,315.76926653978984,801.3402664901636,822.5731004522291,826.5367406781817,819.3007428533335,0.2716332061772951,0.29763397410263137,0.29784571813451094,0.2973091900792918
0.7326262626262626,587.7229156727608,682.3597225701402,686.3378523712663,678.5769802719094,317.2851277237504,319.1512517949255,320.6087118514357,317.95264811354684,806.690157212335,828.314783098771,832.2384096505638,825.0038958382171,0.27123852762915085,0.2976837446826228,0.2979036109851687,0.2973691219951607
0.7425252525252525,590.631538994835,687.3015888730699,691.2733551046573,683.5188511860557,319.505647529556,321.3666585865698,322.8027900889914,320.15297479614367,812.0831959710637,834.0981704779047,837.9727770475514,830.753543727176,0.2708432577798826,0.2977360099308735,0.2979639624808326,0.29743217950130774
0.7524242424242424,593.5602760657107,692.2891617057805,696.2471519899796,688.5132401579892,321.7448938050461,323.5974262572851,325.0086065733833,322.37052870634085,817.5199123182736,839.9235119123882,843.7397400394665,836.5504507320303,0.2704473762583327,0.2977907791587066,0.2980267644834809,0.2974983384633069
0.7623232323232323,596.5093362455483,697.3229011844089,701.259341505066,693.5609888366619,324.0031044442745,325.84363385783007,327.2261082303858,324.6056053636482,823.0008444702108,845.7910571494626,849.5391919781196,842.3954137706957,0.27005086244746024,0.2978480615620876,0.29809200826358806,0.2975675710020158
0.7722222222222221,599.4789318102108,702.4032722359206,706.3100190370769,698.6629569518509,326.28052138792,328.1053603728925,329.45524062599435,326.85851432125094,828.5265394856826,851.7010563548497,855.3710224617054,848.2892639707829,0.2696536954785521,0.2979078662215231,0.2981596845089248,0.29763984538130606
0.7821212121212121,602.4692780021994,707.5307446376887,711.3992768880605,703.8200228023106,328.5773907096956,330.382684710938,331.6959479969386,329.1295798327352,834.0975534487092,857.6537600883771,861.2351174017671,854.2328682533132,0.2692558542252993,0.2979702020987645,0.2982297833341572,0.29771512588968346
0.792020202020202,605.4805930826592,712.7057930879528,716.5272042806992,709.0330837598241,330.89396270498287,332.67568570084165,333.948173281762,331.4191415552405,839.7144516557202,863.6494192996929,867.1313590915975,860.227131002675,0.26885731729773116,0.29803507803742685,0.2983022942903972,0.2977933727151567
0.8019191919191919,608.5130983844849,717.9288976053455,721.6938873666081,714.3030567897637,333.2304919817557,334.9844420713973,336.21185815242416,333.72755529188566,845.377808807427,869.6882853389561,873.0596262763813,866.2729958294387,0.268458063036007,0.29810250285234735,0.2983772063752929,0.29787454181267226
0.8118181818181818,611.5670183665493,723.2005433084838,726.8994092362227,719.6308789887944,335.5872375538644,337.309032455274,338.4869430463882,336.0551937765518,851.0882092055065,875.7706099209969,879.0197942248293,872.371447433196,0.26805806950405847,0.2981724852522606,0.29845450804340673,0.297958584763384
0.8217171717171717,614.6425806690863,728.5212202609625,732.1438499303931,725.0175081403827,337.9644629367529,339.6495353858186,340.77336719915445,338.402447504371,856.84624695424,881.8966450840329,885.0117348022413,878.5235135731984,0.26765731448307833,0.2982450337849848,0.29853418721690145,0.2980454486249701
0.8316161616161616,617.7400161702546,733.8914237156141,737.4272864536404,730.463923288801,340.36243624567976,342.0060292813793,343.07106867719733,340.76972561155384,862.6525261672509,888.0666431852422,891.0353165449014,884.7302671552203,0.2672557754648529,0.29832015688618363,0.2986162312965172,0.2981350757721524
